practice_code,icb_code,year_month,practice_name,antibiotic_items,antibiotic_quantity,antibiotic_nic,total_all_items,abx_rate_per_1000,cost_per_item,cost_per_quantity
A83014,QHM,202511,BELMONT & SHERBURN MEDICAL GROUP,443,5617,2704.64,14809,29.91424133972584,6.105282167042889,0.48150970268826776
A83015,QHM,202511,STATION VIEW MEDICAL CENTRE,780,6829,4523.679999999999,27086,28.79716458687145,5.799589743589743,0.6624220237223605
A83016,QHM,202511,TANFIELD VIEW MEDICAL GROUP,768,6475,2913.749999999999,33230,23.11164610291905,3.7939453124999982,0.44999999999999984
A83018,QHM,202511,CONSETT MEDICAL CENTRE,850,12122,5141.819999999999,51600,16.472868217054266,6.049199999999999,0.4241725787823791
A83020,QHM,202511,NORTH HOUSE SURGERY,866,7971,6675.749999999999,35173,24.621158274813062,7.708718244803694,0.8375047045540082
A83021,QHM,202511,AUCKLAND MEDICAL GROUP,684,8655,3926.9000000000015,42419,16.12484971357175,5.741081871345031,0.45371461582900074
A83022,QHM,202511,THE MEDICAL GROUP,924,10979,7693.280000000001,64946,14.227204138823025,8.326060606060606,0.7007268421532016
A83023,QHM,202511,STANLEY MEDICAL GROUP,682,7470,5199.1,37330,18.269488347173855,7.623313782991203,0.6959973226238287
A83024,QHM,202511,WEST RAINTON SURGERY,400,5304,2430.08,15607,25.62952521304543,6.0752,0.4581598793363499
A83025,QHM,202511,BISHOPGATE MEDICAL CENTRE,625,5808,4995.489999999999,38939,16.050746038675875,7.9927839999999986,0.8601050275482092
A83026,QHM,202511,SACRISTON MEDICAL CENTRE,466,4550,2128.24,25228,18.471539559219917,4.567038626609443,0.46774505494505497
A83027,QHM,202511,COXHOE MEDICAL PRACTICE,268,4556,1308.64,15632,17.144319344933468,4.882985074626866,0.28723441615452155
A83028,QHM,202511,MIDDLE CHARE MEDICAL GROUP,278,6308,1250.8100000000002,25597,10.860647732156114,4.49931654676259,0.19828947368421057
A83029,QHM,202511,GREAT LUMLEY SURGERY,296,4354,1311.4800000000005,15329,19.30980494487573,4.430675675675677,0.30121267799724405
A83030,QHM,202511,DUNELM MEDICAL PRACTICE,743,7009,5743.51,29095,25.537033854614197,7.730161507402423,0.8194478527607362
A83031,QHM,202511,CARMEL MEDICAL PRACTICE,443,7865,8468.980000000003,25939,17.078530398242027,19.11733634311513,1.0767933884297525
A83032,QHM,202511,WOODVIEW MEDICAL PRACTICE,133,2300,857.5300000000001,7224,18.410852713178297,6.447593984962407,0.3728391304347827
A83033,QHM,202511,PELTON & FELLROSE MEDICAL GROUP,776,6786,7438.239999999998,27235,28.49274830181751,9.585360824742263,1.0961155319776006
A83034,QHM,202511,BLACKETTS MEDICAL PRACTICE,481,4086,1203.5800000000006,20483,23.48288824879168,2.5022453222453236,0.29456191874694093
A83035,QHM,202511,THE WEARDALE PRACTICE,428,6348,4662.009999999999,22031,19.42717080477509,10.89254672897196,0.7344061121613106
A83036,QHM,202511,CHASTLETON MEDICAL GROUP,393,6295,3433.5999999999995,18419,21.33666322818828,8.736895674300253,0.5454487688641778
A83037,QHM,202511,BEWICK CRESCENT SURGERY,811,5523,6360.139999999996,35966,22.54907412556303,7.842342786683102,1.151573420242621
A83038,QHM,202511,CEDARS MEDICAL GROUP,211,2897,1986.09,11680,18.065068493150683,9.412748815165877,0.6855678287884018
A83040,QHM,202511,CLIFTON COURT MEDICAL PRACTICE,433,6778,5165.030000000002,26151,16.557684218576725,11.928475750577372,0.7620286220123933
A83041,QHM,202511,MURTON MEDICAL CENTRE,510,4486,2726.6600000000003,28763,17.731112888085388,5.346392156862746,0.6078154257690593
A83043,QHM,202511,OLD FORGE SURGERY,204,2390,927.8300000000002,7988,25.53830746119179,4.5481862745098045,0.38821338912133896
A83044,QHM,202511,THE HORDEN GROUP PRACTICE,309,4810,2147.6600000000008,22665,13.633355393778954,6.950355987055018,0.44649896049896065
A83045,QHM,202511,FERRYHILL AND CHILTON MEDICAL PRACTICE,845,7943,6341.479999999999,44235,19.102520628461622,7.504710059171596,0.7983734105501697
A83046,QHM,202511,BARNARD CASTLE SURGERY,471,6830,4454.01,26472,17.792384406165006,9.456496815286624,0.6521244509516838
A83047,QHM,202511,DENMARK STREET SURGERY,496,8960,4373.879999999999,35888,13.82077574676772,8.818306451612901,0.4881562499999999
A83048,QHM,202511,ROCKLIFFE COURT SURGERY,282,5486,1382.0300000000002,16532,17.05782724413259,4.900815602836881,0.2519194312796209
A83049,QHM,202511,QUEENS ROAD SURGERY,511,10194,4780.639999999998,37786,13.52352723230826,9.355459882583164,0.46896605846576395
A83050,QHM,202511,CESTRIA HEALTH CENTRE,912,8332,3493.4899999999993,28556,31.93724611290097,3.830581140350876,0.4192858857417186
A83051,QHM,202511,MARLBOROUGH SURGERY,521,6171,5428.799999999996,35530,14.663664508865748,10.41996161228406,0.8797277588721432
A83052,QHM,202511,BISHOPS CLOSE MEDICAL PRACTICE,730,6870.5,3993.640000000001,26283,27.774607160522013,5.470739726027398,0.58127356087621
A83054,QHM,202511,SKERNE MEDICAL GROUP,798,6467,7635.360000000002,39227,20.343131006704564,9.568120300751882,1.180664914179682
A83055,QHM,202511,CHEVELEY PARK MEDICAL CTR,237,3859,916.8800000000002,11193,21.173948003216296,3.868691983122363,0.23759523192536933
A83057,QHM,202511,EAST DURHAM MEDICAL GROUP,1178,8890,7513.23,56249,20.942594535013956,6.377954159592529,0.845132733408324
A83060,QHM,202511,PINFOLD MEDICAL PRACTICE,151,2098,1049.2400000000002,8521,17.72092477408755,6.94860927152318,0.5001143946615826
A83061,QHM,202511,GAINFORD SURGERY,251,2140,1682.37,8354,30.045487191764423,6.702669322709164,0.7861542056074767
A83066,QHM,202511,JUBILEE MEDICAL GROUP,526,6195,2249.5800000000004,30164,17.43800556955311,4.276768060836503,0.3631283292978209
A83070,QHM,202511,MIDDLETON AND DINSDALE MEDICAL PRACTICE,270,4527,1127.5300000000002,14480,18.646408839779006,4.176037037037037,0.24906781533024083
A83071,QHM,202511,THE NEW SEAHAM MEDICAL GROUP,183,3527,969.2100000000004,12033,15.208177511842432,5.296229508196724,0.2747972781400625
A83072,QHM,202511,LANCHESTER MEDICAL CENTRE,103,1805,639.0700000000002,8662,11.891018240591087,6.204563106796118,0.35405540166204996
A83073,QHM,202511,DRS LAMBERT & NG,349,5715,2410.6099999999997,18978,18.389714406154493,6.907191977077363,0.4218040244969378
A83074,QHM,202511,PEASE WAY MEDICAL CENTRE,642,7783,6118.520000000001,25641,25.038025038025037,9.530404984423678,0.7861390209430813
A83075,QHM,202511,BYRON MEDICAL PRACTICE,507,5143,3799.3300000000017,28242,17.951986403229235,7.493747534516768,0.7387380906085944
A83610,QHM,202511,WINGATE MEDICAL PRACTICE INTRAHEALTH,240,2539,1510.2400000000007,10010,23.976023976023978,6.29266666666667,0.5948168570303272
A83616,QHM,202511,BEVAN MEDICAL GROUP,292,3576,2059.4500000000003,27384,10.663160969909436,7.052910958904111,0.5759088366890381
A83617,QHM,202511,BROWNEY HOUSE SURGERY,215,3017,3194.6799999999994,7603,28.278311192950152,14.858976744186045,1.058892940006629
A83618,QHM,202511,OAKFIELDS HEALTH GROUP,137,2474,998.99,19412,7.057490212239852,7.291897810218979,0.4037954729183509
A83619,QHM,202511,SOUTHDENE MEDICAL CENTRE,123,2507,1108.5600000000002,10635,11.56558533145275,9.01268292682927,0.44218587953729566
A83622,QHM,202511,THE HAVEN SURGERY,150,1025,1424.1799999999998,5309,28.253908457336596,9.494533333333331,1.3894439024390242
A83626,QHM,202511,EVENWOOD MEDICAL PRACTICE,128,2809,600.4,6245,20.496397117694155,4.690625,0.21374154503381987
A83627,QHM,202511,SILVERDALE FAMILY PRACTICE,414,5534,1770.4199999999998,15592,26.55207798871216,4.2763768115942025,0.31991687748464037
A83634,QHM,202511,WEST CORNFORTH MEDICAL CENTRE,264,3114,1383.94,11321,23.31949474428054,5.24219696969697,0.4444251766217085
A83635,QHM,202511,BOWBURN MEDICAL CENTRE,205,3082,802.96000000000015,7976,25.70210631895687,3.9168780487804886,0.2605321219987022
A83636,QHM,202511,LEADGATE SURGERY,115,1710,1803.5,15439,7.448668955243216,15.682608695652176,1.0546783625730995
A83637,QHM,202511,VILLAGES MEDICAL GROUP,194,3122,1191.9600000000005,11868,16.346477923828783,6.144123711340208,0.38179372197309425
A83641,QHM,202511,PARKGATE SURGERY,166,2937,928.45,9161,18.12029254448204,5.593072289156627,0.3161218930881852
A83644,QHM,202511,ANNFIELD PLAIN SURGERY,148,2037,360.92,10020,14.770459081836329,2.4386486486486487,0.17718213058419244
A84002,QHM,202511,THE ROTHBURY PRACTICE,269,4411,1675.6999999999998,10584,25.415721844293273,6.229368029739776,0.3798911811380639
A84005,QHM,202511,BEDLINGTONSHIRE MED.GROUP,644,6382,3891.3799999999983,32445,19.84897518878101,6.042515527950308,0.6097430272641803
A84006,QHM,202511,ALNWICK MEDICAL GROUP,1269,11882,6781.8200000000015,51499,24.6412551700033,5.344223798266353,0.5707641811142906
A84007,QHM,202511,PONTELAND MEDICAL GROUP,668,6679,5066.6500000000015,26783,24.941194040996155,7.584805389221559,0.7585941009133106
A84008,QHM,202511,BELFORD MEDICAL PRACTICE,228,3114,1210.69,12699,17.95416961965509,5.310043859649123,0.3887893384714194
A84009,QHM,202511,RAILWAY MEDICAL GROUP,1362,12491,7378.580000000003,63652,21.397599446993027,5.417459618208519,0.590711712432952
A84011,QHM,202511,WHITE MEDICAL GROUP,326,5433,1355.7799999999993,19784,16.477961989486452,4.158834355828219,0.24954537088164905
A84013,QHM,202511,THE GABLES MEDICAL GROUP,266,3404,1199.82,15978,16.64789084991864,4.510601503759398,0.35247356051703876
A84014,QHM,202511,MARINE MEDICAL GROUP,598,9254,7459.640000000001,27262,21.935294549189347,12.474314381270904,0.8060989842230388
A84016,QHM,202511,PRUDHOE MEDICAL GROUP,187,5577,3183.8600000000006,12664,14.766266582438409,17.02598930481284,0.5708911601219294
A84018,QHM,202511,CORBRIDGE HEALTH CENTRE,369,5056,4082.6099999999983,16735,22.04959665371975,11.063983739837392,0.8074782436708857
A84020,QHM,202511,GUIDEPOST MEDICAL GROUP,422,5689,3554.5999999999995,21046,20.05131616459185,8.423222748815165,0.6248198277377394
A84022,QHM,202511,COQUET MEDICAL GROUP,894,7806,5049.269999999998,31463,28.41432794075581,5.647953020134226,0.6468447348193694
A84024,QHM,202511,BURN BRAE MEDICAL GROUP,298,6624,2668.25,23725,12.56059009483667,8.953859060402685,0.4028155193236715
A84025,QHM,202511,CRAMLINGTON MEDICAL GROUP,402,5917,5724.530000000002,15311,26.255633204885378,14.240124378109456,0.9674716917356772
A84026,QHM,202511,WELL CLOSE MEDICAL GROUP,541,5052,2821.749999999998,23844,22.68914611642342,5.215804066543436,0.558541171813143
A84027,QHM,202511,BELLINGHAM PRACTICE,264,2082,1052.77,10814,24.412798224523765,3.987765151515151,0.5056532180595581
A84028,QHM,202511,SEATON PARK MEDICAL GROUP,1158,7948,4452.539999999998,52402,22.09839319109958,3.8450259067357497,0.5602088575742323
A84029,QHM,202511,NORTHUMBERLAND HEALTH,211,3750,2235.2,12181,17.322058944257453,10.593364928909953,0.5960533333333333
A84030,QHM,202511,VILLAGE MEDICAL GROUP,559,8770,2924.259999999999,26094,21.422549245037175,5.231234347048298,0.3334389965792473
A84031,QHM,202511,GREYSTOKE SURGERY,396,6792,3475.9100000000026,19398,20.414475719146303,8.777550505050511,0.5117653121319203
A84033,QHM,202511,THE SELE MEDICAL PRACTICE,282,8869,5207.3499999999985,12197,23.12043945232434,18.465780141843968,0.5871406020971923
A84034,QHM,202511,HALTWHISTLE MEDICAL GROUP,290,6481,1702.5000000000002,16071,18.04492564246158,5.870689655172415,0.2626909427557476
A84035,QHM,202511,RIVERSDALE SURGERY,299,3287,2444.55,14812,20.18633540372671,8.175752508361205,0.7437024642531184
A84036,QHM,202511,VALENS MEDICAL PARTNERSHIP,2135,18458,18800.029999999995,127994,16.680469397002987,8.805634660421543,1.0185301766171846
A84037,QHM,202511,NETHERFIELD HOUSE,262,5740,1561.89,15214,17.22098067569344,5.9614122137404575,0.27210627177700347
A84038,QHM,202511,FORUM FAMILY PRACTICE,525,7443,3638.63,22909,22.916757606180976,6.93072380952381,0.48886604863630256
A84039,QHM,202511,GAS HOUSE LANE SURGERY,332,3454,2092.62,15693,21.155929395271777,6.303072289156626,0.6058540822235089
A84040,QHM,202511,HUMSHAUGH & WARK MED GRP,139,2334,1542.3200000000002,8844,15.716870194482135,11.095827338129498,0.6608054841473865
A84042,QHM,202511,SCOTS GAP MEDICAL GROUP,149,2230,558.3400000000001,5222,28.533129069322097,3.747248322147652,0.25037668161434984
A84044,QHM,202511,UNION BRAE & NORHAM PRAC,290,6004,1710.24,17583,16.493203662628677,5.897379310344828,0.28485009993337773
A84045,QHM,202511,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,230,2690,2384.3099999999995,15313,15.019917716972506,10.366565217391305,0.8863605947955389
A84047,QHM,202511,BRANCH END SURGERY,211,4195,1190.5100000000004,12529,16.840929044616487,5.6422274881516605,0.28379261025029806
A84604,QHM,202511,WOOLER HEALTH,255,2561,1269.4400000000005,12588,20.257387988560534,4.978196078431374,0.49568137446310045
A84614,QHM,202511,THE ADDERLANE SURGERY,118,2523,1728.8500000000004,4287,27.525075810590156,14.65127118644068,0.6852358303606819
A84619,QHM,202511,ELSDON AVENUE SURGERY,151,2995,874.9400000000002,11133,13.563280337734662,5.79430463576159,0.2921335559265443
A85001,QHM,202511,FELL TOWER MEDICAL CENTRE,269,4741,1903.3199999999997,17063,15.765105784445876,7.075539033457248,0.40145960767770505
A85002,QHM,202511,BENSHAM FAMILY PRACTICE,174,1808,1004.47,8330,20.888355342136855,5.772816091954023,0.5555696902654867
A85004,QHM,202511,LONGRIGG MEDICAL CENTRE,247,5718,2815.150000000002,24420,10.114660114660111,11.39736842105264,0.492331234697447
A85005,QHM,202511,OXFORD TCE & RAWLING RD MEDICAL GROUP,586,8568,2816.489999999999,41015,14.28745580885042,4.806296928327643,0.32872198879551806
A85006,QHM,202511,GLENPARK & TEAMS MEDICAL SERVICES,512,9444,6273.160000000001,35341,14.48742254039218,12.252265625,0.6642481999152902
A85007,QHM,202511,FELL COTTAGE SURGERY,555,5647,2748.48,15962,34.77007893747651,4.952216216216216,0.4867150699486454
A85008,QHM,202511,BIRTLEY MEDICAL GROUP,559,7376,5953.19,38821,14.399422992710132,10.649713774597496,0.807102765726681
A85009,QHM,202511,CROWHALL MEDICAL CENTRE,276,3888,2175.5999999999995,15171,18.192604310856236,7.882608695652172,0.5595679012345678
A85010,QHM,202511,CHAINBRIDGE MEDICAL PARTNERSHIP,345,6246,3854.17,25196,13.69264962692491,11.17150724637681,0.6170621197566442
A85011,QHM,202511,ST. ALBANS MEDICAL GROUP,383,3853,5828.98,19671,19.470286208123632,15.219268929503915,1.5128419413444067
A85013,QHM,202511,MILLENNIUM FAMILY PRACTICE,251,3211,901.8100000000004,9505,26.407154129405576,3.5928685258964155,0.2808502024291499
A85014,QHM,202511,CRAWCROOK MEDICAL CENTRE,896,13592,8450.259999999998,46394,19.31284217786783,9.43109375,0.6217083578575632
A85016,QHM,202511,WREKENTON MEDICAL GROUP,524,5710,3042.5299999999984,35373,14.813558363723743,5.806354961832058,0.5328423817863395
A85017,QHM,202511,BEWICK ROAD SURGERY,323,5899,2037.8,12018,26.87635213845898,6.308978328173375,0.3454483810815393
A85018,QHM,202511,OLDWELL SURGERY,185,2878,1086.2200000000005,11285,16.393442622950822,5.8714594594594605,0.3774218207088257
A85019,QHM,202511,CENTRAL GATESHEAD MEDICAL GROUP,342,6471,2289.81,18610,18.377216550241805,6.695350877192983,0.3538572090866945
A85020,QHM,202511,WHICKHAM COTTAGE MEDICAL CENTRE,961,9291,6996.940000000003,34146,28.1438528671001,7.280894901144644,0.7530879345603275
A85021,QHM,202511,SECOND STREET SURGERY,88,2220,452.77,5422,16.230173367760976,5.145113636363636,0.20395045045045043
A85024,QHM,202511,CHOPWELL PRIMARY HEALTHCARE CENTRE,119,1796,295.9200000000001,8009,14.858284430016232,2.4867226890756307,0.1647661469933185
A85026,QHM,202511,BEACON VIEW MEDICAL CENTRE,194,2791,639.9000000000001,11938,16.250628245937342,3.298453608247423,0.22927266212826947
A85611,QHM,202511,PELAW MEDICAL PRACTICE,208,3859,1042.9299999999998,11875,17.51578947368421,5.014086538461537,0.2702591344908007
A85614,QHM,202511,THE BRIDGES MEDICAL PRACTICE,195,2433,1361.5499999999995,10118,19.272583514528563,6.98230769230769,0.5596177558569665
A85616,QHM,202511,HOLLYHURST MEDICAL CENTRE,281,4081,2249.6499999999996,12213,23.008269876361258,8.005871886120994,0.5512496937025239
A85617,QHM,202511,SUNNISIDE SURGERY,202,4180,999.89,9610,21.019771071800207,4.949950495049505,0.23920813397129187
A85621,QHM,202511,GATDOC OOH,655,5135,2209.4699999999993,1480,442.5675675675675,3.3732366412213732,0.4302765335929892
A86003,QHM,202511,SAVILLE MEDICAL GROUP,1247,11718.5,7879.199999999998,50550,24.66864490603363,6.318524458700881,0.6723727439518709
A86004,QHM,202511,PROSPECT MEDICAL CENTRE,499,8444,5376.590000000001,24926,20.019257000722135,10.774729458917838,0.636734959734723
A86005,QHM,202511,WEST FARM SURGERY,229,2852,1597.1100000000008,17358,13.192764143334486,6.974279475982536,0.5599964936886398
A86006,QHM,202511,ROSEWORTH SURGERY,200,3846,1546.4499999999998,10991,18.1967063961423,7.732249999999999,0.4020930837233489
A86008,QHM,202511,PARK MEDICAL GROUP,412,7472,4911.969999999998,23016,17.90059089329162,11.922257281553394,0.6573835653104922
A86010,QHM,202511,BIDDLESTONE HEALTH GROUP,507,6282,4031.219999999999,16684,30.38839606808919,7.951124260355027,0.6417096466093599
A86011,QHM,202511,WALKER MEDICAL GROUP,726,6514,6835.700000000004,35820,20.268006700167504,9.415564738292018,1.0493859379797366
A86012,QHM,202511,WEST ROAD MEDICAL CENTRE,324,3755,844.8400000000004,19470,16.640986132511557,2.607530864197532,0.2249906790945407
A86013,QHM,202511,DENTON PARK MEDICAL GROUP,323,6066,2520.5100000000007,20856,15.487149980820869,7.803436532507742,0.4155143422354106
A86016,QHM,202511,LANE END SURGERY,384,5601.5,1796.0900000000004,15795,24.311490978157643,4.677317708333335,0.32064447023118814
A86017,QHM,202511,CRUDDAS PARK SURGERY,613,9975,8259.29,34547,17.743943034127422,13.473556280587276,0.8279989974937344
A86018,QHM,202511,THE GROVE MEDICAL GROUP,571,7024,2159.1500000000005,21434,26.639917887468503,3.7813485113835386,0.30739607061503427
A86020,QHM,202511,JESMOND HEALTH PARTNERSHIP,656,12021,11824.059999999998,39344,16.67344448962993,18.02448170731707,0.9836170035770732
A86021,QHM,202511,HOLMSIDE MEDICAL GROUP,595,6277,2665.330000000001,27762,21.432173474533535,4.479546218487396,0.4246184483033298
A86022,QHM,202511,PARKWAY MEDICAL GROUP,405,4710,1613.5600000000002,20703,19.56238226344008,3.9840987654320994,0.34258174097664545
A86023,QHM,202511,BENFIELD PARK MEDICAL GROUP,585,10024,2604.6000000000004,26324,22.223066403282175,4.452307692307693,0.25983639265762176
A86024,QHM,202511,HEATON ROAD SURGERY,234,4991,2571.330000000001,16099,14.535064289707435,10.988589743589747,0.5151933480264478
A86025,QHM,202511,WESTERHOPE MEDICAL GROUP,784,8359,3774.300000000001,32884,23.841381827028343,4.814158163265308,0.4515253020696257
A86026,QHM,202511,THROCKLEY PRIMARY CARE CENTRE,177,4985,3241.360000000001,23789,7.44041363655471,18.312768361581927,0.6502226680040123
A86027,QHM,202511,NEWCASTLE MEDICAL CENTRE,168,2086,520.3700000000001,4633,36.26160155406863,3.097440476190477,0.24945829338446793
A86028,QHM,202511,REGENT MEDICAL CENTRE,241,6251,1295.3100000000002,13122,18.366102728242645,5.374730290456433,0.20721644536874104
A86029,QHM,202511,THORNFIELD MEDICAL GROUP,649,6894,7236.690000000001,44102,14.715885900866173,11.150523882896769,1.0497084421235858
A86030,QHM,202511,BETTS AVENUE MEDICAL GROUP,922,5470,3218.5800000000027,32239,28.598901951053072,3.490867678958788,0.5884058500914081
A86031,QHM,202511,FENHAM HALL SURGERY,325,6463,2146.08,21141,15.372971950238872,6.603323076923076,0.3320563205941513
A86033,QHM,202511,BRUNTON PARK,256,5163,2263.8400000000015,10032,25.518341307814993,8.843125000000006,0.43847375556846824
A86037,QHM,202511,ELSWICK FAMILY PRACTICE,333,4527,1657.750000000001,18136,18.361270401411556,4.978228228228231,0.3661917384581402
A86038,QHM,202511,NEWBURN SURGERY,291,4519,1863.86,18307,15.895559075763368,6.405017182130584,0.4124496570037619
A86040,QHM,202511,ST.ANTHONY'S HEALTH CENTRE,472,4082,2550.1500000000024,21119,22.349543065486053,5.402860169491531,0.6247305242528178
A86041,QHM,202511,SWARLAND AVENUE SURGERY,198,3950,935.47,15844,12.496844231254734,4.72459595959596,0.23682784810126584
A86601,QHM,202511,DENTON TURRET MEDICAL CENTRE,403,4936,2973.4600000000005,23642,17.045935200067674,7.37831265508685,0.6024027552674232
A87002,QHM,202511,SPRING TERRACE HEALTH CENTRE,852,10606,6689.100000000002,53038,16.063954146083937,7.8510563380281715,0.6306901753724309
A87004,QHM,202511,COLLINGWOOD HEALTH GROUP,1144,8724,7626.3600000000015,54211,21.102728228588298,6.666398601398603,0.8741815680880332
A87005,QHM,202511,WHITLEY BAY HEALTH CENTRE,469,7634,5694.899999999996,23492,19.964243146603096,12.14264392324093,0.7459916164527111
